Gamma,Iteration,Change_Factor,Uptake_Bound,Growth,ATPM,Random_Seed,phiCm,phiCc,phiR,phiEc,phiEr,phiEm,phiP_m,phiP,phiM,phiCm_m,phiEr_m,phiEm_m,phiPmax,phiMmax
1,1,1,3.4448275862069,0.286013831393456,6.86,1,0.00288084758216468,0.0829556611457384,0.0483363375054941,0.304326376324142,0.0422825159355873,0.00321826150687336,0.0483816250246253,0.401044338854262,0.0483816250246253,0.00288084758216468,0.0422825159355873,0.00321826150687336,0.484,0.484
1,1,1,3.77931034482759,0.315902140168746,6.86,1,0.00316056951957206,0.0811615328872243,0.0533874616885181,0.296747529514971,0.0459883280493575,0.00355457834035683,0.0527034759092864,0.402838467112776,0.0527034759092864,0.00316056951957206,0.0459883280493575,0.00355457834035683,0.484,0.484
1,1,1,4.11379310344828,0.345769886147561,6.86,1,0.00344029145697944,0.0812129619826978,0.0584351107589378,0.287318510055658,0.0497024820331368,0.00389064371258992,0.0570334172027061,0.402787038017302,0.0570334172027061,0.00344029145697944,0.0497024820331368,0.00389064371258992,0.484,0.484
1,1,1,4.44827586206897,0.375928947762203,6.86,1,0.00372001339438682,0.0561159070375657,0.0635319921718123,0.303097970105053,0.0533041082937282,0.00423000899745362,0.0612541306855686,0.427884092962434,0.0612541306855686,0.00372001339438682,0.0533041082937282,0.00423000899745362,0.484,0.484
1,1,1,4.78275862068966,0.406085539127077,6.86,1,0.0039997353317942,0.0312446708496577,0.0686284561124759,0.318650938415688,0.0569068542657056,0.00456934502467908,0.0654759346221788,0.452755329150342,0.0654759346221788,0.0039997353317942,0.0569068542657056,0.00456934502467908,0.484,0.484
1,1,1,5.11724137931035,0.436316472571066,6.86,1,0.00427945726920158,1.17584683411165e-05,0.0737374838645102,0.340580724946665,0.0604810667122766,0.00490950873900556,0.0696700327204837,0.483988241531659,0.0696700327204837,0.00427945726920158,0.0604810667122766,0.00490950873900556,0.484,0.484
1,1,1,5.45172413793104,0.465321176457328,6.86,1,0.00455917920660896,1.3426379203374e-05,0.0786392788212884,0.331278697352017,0.0642735435355345,0.00523587470534804,0.0740685974474915,0.483986573620797,0.0740685974474915,0.00455917920660896,0.0642735435355345,0.00523587470534804,0.484,0.484
1,1,1,5.78620689655172,0.493993186505213,6.86,1,0.00483890114401634,2.50011033497977e-06,0.083484848519381,0.322005964831923,0.0681092758224058,0.00555850957193876,0.0785066865383609,0.483997499889665,0.0785066865383609,0.00483890114401634,0.0681092758224058,0.00555850957193876,0.484,0.484
1,1,1,6.12068965517241,0.522665196553106,6.86,1,0.00511862308142372,1.63161235876563e-05,0.0883304182174749,0.312708218830061,0.0719453041671378,0.00588111958031451,0.082945046828876,0.483983683876412,0.082945046828876,0.00511862308142372,0.0719453041671378,0.00588111958031451,0.484,0.484
1,1,1,6.4551724137931,0.551335542416453,6.86,1,0.0053983450188311,2.22173641720724e-05,0.0931757066683806,0.303418550397491,0.0757814572590214,0.00620372329210426,0.0873835255699568,0.483977782635828,0.0873835255699568,0.0053983450188311,0.0757814572590214,0.00620372329210426,0.484,0.484
